lambda_cc,gamma,grupo,sim_id_1,replica_1,sim_id_2,replica_2,distancia
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_008__20260531_151353_845845,8,sim__lam_0__gam_0p08__rep_025__20260531_151721_618459,25,1.5248649058128207
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_008__20260531_151353_845845,8,sim__lam_0__gam_0p08__rep_026__20260531_151733_988523,26,3.2711020659059713
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_008__20260531_151353_845845,8,sim__lam_0__gam_0p08__rep_027__20260531_151747_372039,27,0.0
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_008__20260531_151353_845845,8,sim__lam_0__gam_0p08__rep_028__20260531_151800_250315,28,3.3750270073504005
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_008__20260531_151353_845845,8,sim__lam_0__gam_0p08__rep_029__20260531_151811_962071,29,1.93708306051179
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_009__20260531_151407_323285,9,sim__lam_0__gam_0p08__rep_010__20260531_151418_925213,10,4.0758971362499
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_009__20260531_151407_323285,9,sim__lam_0__gam_0p08__rep_011__20260531_151431_673545,11,3.978778859716353
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_009__20260531_151407_323285,9,sim__lam_0__gam_0p08__rep_012__20260531_151444_761881,12,1.851366881286879
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_009__20260531_151407_323285,9,sim__lam_0__gam_0p08__rep_013__20260531_151456_168776,13,2.820612324974725
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_009__20260531_151407_323285,9,sim__lam_0__gam_0p08__rep_014__20260531_151507_836828,14,2.896535494848949
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_009__20260531_151407_323285,9,sim__lam_0__gam_0p08__rep_015__20260531_151520_191782,15,3.8627842771730543
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_009__20260531_151407_323285,9,sim__lam_0__gam_0p08__rep_016__20260531_151533_343928,16,5.010257287625888
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_009__20260531_151407_323285,9,sim__lam_0__gam_0p08__rep_017__20260531_151544_776165,17,3.041584410469617
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_009__20260531_151407_323285,9,sim__lam_0__gam_0p08__rep_018__20260531_151556_334086,18,2.810180192720524
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_009__20260531_151407_323285,9,sim__lam_0__gam_0p08__rep_019__20260531_151608_526710,19,3.8137982834709327
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_009__20260531_151407_323285,9,sim__lam_0__gam_0p08__rep_020__20260531_151620_259124,20,4.3797670257892
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_009__20260531_151407_323285,9,sim__lam_0__gam_0p08__rep_021__20260531_151632_293469,21,3.1452400113893435
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_009__20260531_151407_323285,9,sim__lam_0__gam_0p08__rep_022__20260531_151645_041367,22,2.760456449897482
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_009__20260531_151407_323285,9,sim__lam_0__gam_0p08__rep_023__20260531_151656_729203,23,1.97035013884917
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_009__20260531_151407_323285,9,sim__lam_0__gam_0p08__rep_024__20260531_151708_879373,24,3.868694492400489
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_009__20260531_151407_323285,9,sim__lam_0__gam_0p08__rep_025__20260531_151721_618459,25,3.4999683791461393
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_009__20260531_151407_323285,9,sim__lam_0__gam_0p08__rep_026__20260531_151733_988523,26,2.0099786847797203
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_009__20260531_151407_323285,9,sim__lam_0__gam_0p08__rep_027__20260531_151747_372039,27,3.418290665732338
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_009__20260531_151407_323285,9,sim__lam_0__gam_0p08__rep_028__20260531_151800_250315,28,2.2198213620424094
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_009__20260531_151407_323285,9,sim__lam_0__gam_0p08__rep_029__20260531_151811_962071,29,3.3123356206259316
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_010__20260531_151418_925213,10,sim__lam_0__gam_0p08__rep_011__20260531_151431_673545,11,2.9139386915165715
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_010__20260531_151418_925213,10,sim__lam_0__gam_0p08__rep_012__20260531_151444_761881,12,3.4653733914801346
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_010__20260531_151418_925213,10,sim__lam_0__gam_0p08__rep_013__20260531_151456_168776,13,3.022703675532012
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_010__20260531_151418_925213,10,sim__lam_0__gam_0p08__rep_014__20260531_151507_836828,14,3.548911053612221
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_010__20260531_151418_925213,10,sim__lam_0__gam_0p08__rep_015__20260531_151520_191782,15,5.222731118978028
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_010__20260531_151418_925213,10,sim__lam_0__gam_0p08__rep_016__20260531_151533_343928,16,2.6111437760622422
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_010__20260531_151418_925213,10,sim__lam_0__gam_0p08__rep_017__20260531_151544_776165,17,3.6187384249974683
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_010__20260531_151418_925213,10,sim__lam_0__gam_0p08__rep_018__20260531_151556_334086,18,2.762966786731896
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_010__20260531_151418_925213,10,sim__lam_0__gam_0p08__rep_019__20260531_151608_526710,19,4.963126731390054
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_010__20260531_151418_925213,10,sim__lam_0__gam_0p08__rep_020__20260531_151620_259124,20,6.101775201109699
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_010__20260531_151418_925213,10,sim__lam_0__gam_0p08__rep_021__20260531_151632_293469,21,3.1723120626322774
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_010__20260531_151418_925213,10,sim__lam_0__gam_0p08__rep_022__20260531_151645_041367,22,4.0741757312718425
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_010__20260531_151418_925213,10,sim__lam_0__gam_0p08__rep_023__20260531_151656_729203,23,3.9370005654224314
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_010__20260531_151418_925213,10,sim__lam_0__gam_0p08__rep_024__20260531_151708_879373,24,5.963565182200034
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_010__20260531_151418_925213,10,sim__lam_0__gam_0p08__rep_025__20260531_151721_618459,25,3.8782562870274138
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_010__20260531_151418_925213,10,sim__lam_0__gam_0p08__rep_026__20260531_151733_988523,26,3.3664238448324104
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_010__20260531_151418_925213,10,sim__lam_0__gam_0p08__rep_027__20260531_151747_372039,27,4.956752321381609
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_010__20260531_151418_925213,10,sim__lam_0__gam_0p08__rep_028__20260531_151800_250315,28,3.795172993034406
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_010__20260531_151418_925213,10,sim__lam_0__gam_0p08__rep_029__20260531_151811_962071,29,4.797092775760677
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_011__20260531_151431_673545,11,sim__lam_0__gam_0p08__rep_012__20260531_151444_761881,12,3.3993299304749516
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_011__20260531_151431_673545,11,sim__lam_0__gam_0p08__rep_013__20260531_151456_168776,13,3.8390552884912132
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_011__20260531_151431_673545,11,sim__lam_0__gam_0p08__rep_014__20260531_151507_836828,14,3.5901292218910767
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_011__20260531_151431_673545,11,sim__lam_0__gam_0p08__rep_015__20260531_151520_191782,15,6.241582902380838
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_011__20260531_151431_673545,11,sim__lam_0__gam_0p08__rep_016__20260531_151533_343928,16,3.8756516699608885
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_011__20260531_151431_673545,11,sim__lam_0__gam_0p08__rep_017__20260531_151544_776165,17,3.9084550852165347
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_011__20260531_151431_673545,11,sim__lam_0__gam_0p08__rep_018__20260531_151556_334086,18,3.4838854433193007
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_011__20260531_151431_673545,11,sim__lam_0__gam_0p08__rep_019__20260531_151608_526710,19,6.274900183358595
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_011__20260531_151431_673545,11,sim__lam_0__gam_0p08__rep_020__20260531_151620_259124,20,6.800189040937699
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_011__20260531_151431_673545,11,sim__lam_0__gam_0p08__rep_021__20260531_151632_293469,21,3.329837269306817
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_011__20260531_151431_673545,11,sim__lam_0__gam_0p08__rep_022__20260531_151645_041367,22,4.737153145126071
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_011__20260531_151431_673545,11,sim__lam_0__gam_0p08__rep_023__20260531_151656_729203,23,4.672713209722059
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_011__20260531_151431_673545,11,sim__lam_0__gam_0p08__rep_024__20260531_151708_879373,24,6.862184449311012
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_011__20260531_151431_673545,11,sim__lam_0__gam_0p08__rep_025__20260531_151721_618459,25,5.100098155031481
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_011__20260531_151431_673545,11,sim__lam_0__gam_0p08__rep_026__20260531_151733_988523,26,3.5758378064197576
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_011__20260531_151431_673545,11,sim__lam_0__gam_0p08__rep_027__20260531_151747_372039,27,5.8197349435142804
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_011__20260531_151431_673545,11,sim__lam_0__gam_0p08__rep_028__20260531_151800_250315,28,4.120820502154449
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_011__20260531_151431_673545,11,sim__lam_0__gam_0p08__rep_029__20260531_151811_962071,29,5.209724138716786
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_012__20260531_151444_761881,12,sim__lam_0__gam_0p08__rep_013__20260531_151456_168776,13,2.7625420240707586
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_012__20260531_151444_761881,12,sim__lam_0__gam_0p08__rep_014__20260531_151507_836828,14,2.891519741895582
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_012__20260531_151444_761881,12,sim__lam_0__gam_0p08__rep_015__20260531_151520_191782,15,3.730544987240208
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_012__20260531_151444_761881,12,sim__lam_0__gam_0p08__rep_016__20260531_151533_343928,16,4.641128144020812
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_012__20260531_151444_761881,12,sim__lam_0__gam_0p08__rep_017__20260531_151544_776165,17,2.7009491959282657
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_012__20260531_151444_761881,12,sim__lam_0__gam_0p08__rep_018__20260531_151556_334086,18,2.41393609780899
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_012__20260531_151444_761881,12,sim__lam_0__gam_0p08__rep_019__20260531_151608_526710,19,3.5686483056889227
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_012__20260531_151444_761881,12,sim__lam_0__gam_0p08__rep_020__20260531_151620_259124,20,4.253261729832831
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_012__20260531_151444_761881,12,sim__lam_0__gam_0p08__rep_021__20260531_151632_293469,21,2.73862900757182
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_012__20260531_151444_761881,12,sim__lam_0__gam_0p08__rep_022__20260531_151645_041367,22,2.9450298886452497
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_012__20260531_151444_761881,12,sim__lam_0__gam_0p08__rep_023__20260531_151656_729203,23,2.307054962250098
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_012__20260531_151444_761881,12,sim__lam_0__gam_0p08__rep_024__20260531_151708_879373,24,4.176472510231422
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_012__20260531_151444_761881,12,sim__lam_0__gam_0p08__rep_025__20260531_151721_618459,25,2.6633181952852945
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_012__20260531_151444_761881,12,sim__lam_0__gam_0p08__rep_026__20260531_151733_988523,26,1.8662931522035142
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_012__20260531_151444_761881,12,sim__lam_0__gam_0p08__rep_027__20260531_151747_372039,27,3.030935570813662
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_012__20260531_151444_761881,12,sim__lam_0__gam_0p08__rep_028__20260531_151800_250315,28,2.6690207239392576
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_012__20260531_151444_761881,12,sim__lam_0__gam_0p08__rep_029__20260531_151811_962071,29,2.4453164741980924
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_013__20260531_151456_168776,13,sim__lam_0__gam_0p08__rep_014__20260531_151507_836828,14,2.1673648037375726
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_013__20260531_151456_168776,13,sim__lam_0__gam_0p08__rep_015__20260531_151520_191782,15,3.7987783214707442
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_013__20260531_151456_168776,13,sim__lam_0__gam_0p08__rep_016__20260531_151533_343928,16,3.1658601207859154
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_013__20260531_151456_168776,13,sim__lam_0__gam_0p08__rep_017__20260531_151544_776165,17,1.6068527157545016
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_013__20260531_151456_168776,13,sim__lam_0__gam_0p08__rep_018__20260531_151556_334086,18,1.921372388611168
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_013__20260531_151456_168776,13,sim__lam_0__gam_0p08__rep_019__20260531_151608_526710,19,3.484134628732323
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_013__20260531_151456_168776,13,sim__lam_0__gam_0p08__rep_020__20260531_151620_259124,20,3.959089732535611
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_013__20260531_151456_168776,13,sim__lam_0__gam_0p08__rep_021__20260531_151632_293469,21,2.43769562617022
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_013__20260531_151456_168776,13,sim__lam_0__gam_0p08__rep_022__20260531_151645_041367,22,2.208015530477529
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_013__20260531_151456_168776,13,sim__lam_0__gam_0p08__rep_023__20260531_151656_729203,23,2.478815213885986
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_013__20260531_151456_168776,13,sim__lam_0__gam_0p08__rep_024__20260531_151708_879373,24,3.7316031501100073
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_013__20260531_151456_168776,13,sim__lam_0__gam_0p08__rep_025__20260531_151721_618459,25,2.596017026285706
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_013__20260531_151456_168776,13,sim__lam_0__gam_0p08__rep_026__20260531_151733_988523,26,2.816422298088512
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_013__20260531_151456_168776,13,sim__lam_0__gam_0p08__rep_027__20260531_151747_372039,27,3.2029138504532177
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_013__20260531_151456_168776,13,sim__lam_0__gam_0p08__rep_028__20260531_151800_250315,28,2.760304317073607
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_013__20260531_151456_168776,13,sim__lam_0__gam_0p08__rep_029__20260531_151811_962071,29,3.5058874031337885
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_014__20260531_151507_836828,14,sim__lam_0__gam_0p08__rep_015__20260531_151520_191782,15,3.987730346673725
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_014__20260531_151507_836828,14,sim__lam_0__gam_0p08__rep_016__20260531_151533_343928,16,3.958814324638653
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_014__20260531_151507_836828,14,sim__lam_0__gam_0p08__rep_017__20260531_151544_776165,17,1.3158771806313694
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_014__20260531_151507_836828,14,sim__lam_0__gam_0p08__rep_018__20260531_151556_334086,18,1.8755763990997567
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_014__20260531_151507_836828,14,sim__lam_0__gam_0p08__rep_019__20260531_151608_526710,19,4.308986696555168
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_014__20260531_151507_836828,14,sim__lam_0__gam_0p08__rep_020__20260531_151620_259124,20,3.9205082866065526
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_014__20260531_151507_836828,14,sim__lam_0__gam_0p08__rep_021__20260531_151632_293469,21,2.1748547866275194
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_014__20260531_151507_836828,14,sim__lam_0__gam_0p08__rep_022__20260531_151645_041367,22,2.704871905749102
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_014__20260531_151507_836828,14,sim__lam_0__gam_0p08__rep_023__20260531_151656_729203,23,2.5451859452737002
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_014__20260531_151507_836828,14,sim__lam_0__gam_0p08__rep_024__20260531_151708_879373,24,4.547184807335808
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_014__20260531_151507_836828,14,sim__lam_0__gam_0p08__rep_025__20260531_151721_618459,25,3.421734869898321
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_014__20260531_151507_836828,14,sim__lam_0__gam_0p08__rep_026__20260531_151733_988523,26,2.3036349054516934
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_014__20260531_151507_836828,14,sim__lam_0__gam_0p08__rep_027__20260531_151747_372039,27,3.681732485349562
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_014__20260531_151507_836828,14,sim__lam_0__gam_0p08__rep_028__20260531_151800_250315,28,2.027105920129356
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_014__20260531_151507_836828,14,sim__lam_0__gam_0p08__rep_029__20260531_151811_962071,29,3.734281597012764
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_015__20260531_151520_191782,15,sim__lam_0__gam_0p08__rep_016__20260531_151533_343928,16,5.5708758007103665
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_015__20260531_151520_191782,15,sim__lam_0__gam_0p08__rep_017__20260531_151544_776165,17,3.5810036431558876
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_015__20260531_151520_191782,15,sim__lam_0__gam_0p08__rep_018__20260531_151556_334086,18,3.9903765464402814
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_015__20260531_151520_191782,15,sim__lam_0__gam_0p08__rep_019__20260531_151608_526710,19,3.0563862851714387
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_015__20260531_151520_191782,15,sim__lam_0__gam_0p08__rep_020__20260531_151620_259124,20,3.155954940735965
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_015__20260531_151520_191782,15,sim__lam_0__gam_0p08__rep_021__20260531_151632_293469,21,4.939577071888369
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_015__20260531_151520_191782,15,sim__lam_0__gam_0p08__rep_022__20260531_151645_041367,22,2.5101182428540008
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_015__20260531_151520_191782,15,sim__lam_0__gam_0p08__rep_023__20260531_151656_729203,23,2.3302121830426903
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_015__20260531_151520_191782,15,sim__lam_0__gam_0p08__rep_024__20260531_151708_879373,24,2.9533951038290343
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_015__20260531_151520_191782,15,sim__lam_0__gam_0p08__rep_025__20260531_151721_618459,25,2.7634206911780117
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_015__20260531_151520_191782,15,sim__lam_0__gam_0p08__rep_026__20260531_151733_988523,26,3.206610777809738
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_015__20260531_151520_191782,15,sim__lam_0__gam_0p08__rep_027__20260531_151747_372039,27,2.640561823834137
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_015__20260531_151520_191782,15,sim__lam_0__gam_0p08__rep_028__20260531_151800_250315,28,3.474221393701306
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_015__20260531_151520_191782,15,sim__lam_0__gam_0p08__rep_029__20260531_151811_962071,29,2.5399166172818832
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_016__20260531_151533_343928,16,sim__lam_0__gam_0p08__rep_017__20260531_151544_776165,17,3.729032326735209
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_016__20260531_151533_343928,16,sim__lam_0__gam_0p08__rep_018__20260531_151556_334086,18,3.529070889477344
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_016__20260531_151533_343928,16,sim__lam_0__gam_0p08__rep_019__20260531_151608_526710,19,5.690322343263596
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_016__20260531_151533_343928,16,sim__lam_0__gam_0p08__rep_020__20260531_151620_259124,20,6.526776784639693
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_016__20260531_151533_343928,16,sim__lam_0__gam_0p08__rep_021__20260531_151632_293469,21,3.8600913882068384
0.0,0.08,"lambda=0, gamma=0.08",sim__lam_0__gam_0p08__rep_016__20260531_151533_343928,16,sim__lam_0__gam_0p08__rep_022__20260531_151645_041367,22,4.471881171896568
